"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"589","Vijay Goel’s gift to #Mizoram Soon to get their ‘own’ #Football Academy https://t.co/ebrbd3Fnws via @NewsBharati… https://t.co/I5a5OGj3lR",FALSE,0,NA,2017-06-28 04:58:08,TRUE,NA,"879926867905527813",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnuragNB",0,FALSE,FALSE,NA,NA
"590","Vijay Goel’s gift to #Mizoram Soon to get their ‘own’ #Football Academy https://t.co/6wLwUvhNFt via @NewsBharati… https://t.co/W4pydPLZ6X",FALSE,0,NA,2017-06-28 04:58:08,TRUE,NA,"879926867800621057",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mpmousumi",0,FALSE,FALSE,NA,NA
"591","Vijay Goel’s gift to #Mizoram Soon to get their ‘own’ #Football Academy https://t.co/755ogkrs9m via @NewsBharati… https://t.co/WEilWVeJ6q",FALSE,0,NA,2017-06-28 04:58:08,TRUE,NA,"879926867800621056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MohiniU04",0,FALSE,FALSE,NA,NA
"592","Vijay Goel’s gift to #Mizoram Soon to get their ‘own’ #Football Academy https://t.co/6nKsGYfRuv via @NewsBharati… https://t.co/4kHdtIjKKr",FALSE,1,NA,2017-06-28 04:58:08,TRUE,NA,"879926867733565441",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NewsBharati",0,FALSE,FALSE,NA,NA
"593","RT @TridibIANS: @ians_india: Stadiums, school playgrounds should be fully utilized: @VijayGoelBJP @IndiaSports @Media_SAI 
https://t.co/ijA…",FALSE,0,NA,2017-06-28 04:50:43,FALSE,NA,"879925002832814080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Media_SAI",1,TRUE,FALSE,NA,NA
"594","@IndiaSports @ISSF_Shooting @PIB_India @MIB_India @VijayGoelBJP @ddsportschannel @prasarbharati @airnewsalerts Congratulations Anish!",FALSE,0,"IndiaSports",2017-06-28 04:45:08,FALSE,"879662842139492352","879923599381078016","742306410092990464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NareshKrBhavsar",0,FALSE,FALSE,NA,NA
"595","RT @patrickfarhart: @physioplanet100 @raajrindani @TannaKrima @aleipus @IndiaSports @Media_SAI I am more than happy to support this cause a…",FALSE,0,NA,2017-06-28 04:43:58,FALSE,NA,"879923304353550337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Ashish_PT",9,TRUE,FALSE,NA,NA
"596","RT @IndiaSports: Congratulations Yashaswini for equaling the #WorldRecord while finishing off with a gold @ISSF_Shooting Junior World Champ…",FALSE,0,NA,2017-06-28 04:30:21,FALSE,NA,"879919876596432897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeyondMeAndU",64,TRUE,FALSE,NA,NA
"597","@KailashOnline @VijayGoelBJP @PTUSHA2 @IndiaSports @BJP4Keralam @RailMinIndia मोदी ने एक मंत्री @rajnathsingh कड़ी… https://t.co/1NTzMBH0y9",FALSE,0,"KailashOnline",2017-06-28 04:26:36,TRUE,"879646735957499905","879918933389721600","439154852","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uksri",0,FALSE,FALSE,NA,NA
"598","RT @patrickfarhart: @physioplanet100 @raajrindani @TannaKrima @aleipus @IndiaSports @Media_SAI I am more than happy to support this cause a…",FALSE,0,NA,2017-06-28 04:26:17,FALSE,NA,"879918853299597312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TannaKrima",9,TRUE,FALSE,NA,NA
"599","RT @patrickfarhart: @physioplanet100 @raajrindani @TannaKrima @aleipus @IndiaSports @Media_SAI I am more than happy to support this cause a…",FALSE,0,NA,2017-06-28 04:25:17,FALSE,NA,"879918601230266368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","physioplanet100",9,TRUE,FALSE,NA,NA
"600","RT @raajrindani: @patrickfarhart @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI Thanks a lot, sir.
With support and guidance…",FALSE,0,NA,2017-06-28 04:25:01,FALSE,NA,"879918534758998016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","physioplanet100",1,TRUE,FALSE,NA,NA
"601","RT @TannaKrima: @patrickfarhart @physioplanet100 @raajrindani @aleipus @IndiaSports @Media_SAI Thank you so much sir. It means a lot to get…",FALSE,0,NA,2017-06-28 04:24:57,FALSE,NA,"879918519260938245",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","physioplanet100",1,TRUE,FALSE,NA,NA
"602","RT @raajrindani: @patrickfarhart @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI @physiomohanty sir @Prabhataiims77 sir Kindl…",FALSE,0,NA,2017-06-28 04:24:52,FALSE,NA,"879918495907098624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","physioplanet100",1,TRUE,FALSE,NA,NA
"603","RT @patrickfarhart: @raajrindani @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI With all due respect Dr Raaj, no one in our…",FALSE,0,NA,2017-06-28 04:24:44,FALSE,NA,"879918461681586176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","physioplanet100",3,TRUE,FALSE,NA,NA
"604","RT @raajrindani: @patrickfarhart @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI That's so nice of you, sir. Many many regard…",FALSE,0,NA,2017-06-28 04:24:34,FALSE,NA,"879918419717623808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","physioplanet100",1,TRUE,FALSE,NA,NA
"605","@patrickfarhart @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI That's so nice of you, sir. Many many regards.",FALSE,5,"patrickfarhart",2017-06-28 04:20:55,FALSE,"879815876463276032","879917503018934272","219251853","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","raajrindani",1,FALSE,FALSE,NA,NA
"606","RT @patrickfarhart: @raajrindani @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI With all due respect Dr Raaj, no one in our…",FALSE,0,NA,2017-06-28 04:19:55,FALSE,NA,"879917250307928065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","raajrindani",3,TRUE,FALSE,NA,NA
"607","RT @Bhaskar7865: #CentralCouncil4Physio
@MoHFW_INDIA
@PMOindia
@narendramodi
@narendramodi_in
@indiasports
@ndtv
@timesofindia
@HOMIndia
@A…",FALSE,0,NA,2017-06-28 04:17:42,FALSE,NA,"879916694893875200",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","yadavankit040",3,TRUE,FALSE,NA,NA
"608","@IndiaSports @ISSF_Shooting @PIB_India @MIB_India @VijayGoelBJP @ddsportschannel @prasarbharati @airnewsalerts Congratulations",FALSE,0,"IndiaSports",2017-06-28 04:12:56,FALSE,"879662842139492352","879915495377469440","742306410092990464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abhiboxingcoach",0,FALSE,FALSE,NA,NA
"609","@VijayGoelBJP @YASMinistry @Media_SAI @FIFAcom @IndiaSports @MXIMIndia @ddsportschannel @PIB_India @IndianFootball… https://t.co/eVHBqC881e",FALSE,0,"VijayGoelBJP",2017-06-28 04:08:18,TRUE,"879704045006598144","879914327913881602","459849561","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msarvan_1966",0,FALSE,FALSE,NA,NA
"610","RT @IndiaSports: Congratulations Yashaswini for equaling the #WorldRecord while finishing off with a gold @ISSF_Shooting Junior World Champ…",FALSE,0,NA,2017-06-28 03:44:58,FALSE,NA,"879908457989537793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","airdelhi",64,TRUE,FALSE,NA,NA
"611","RT @pankajj93001657: @KailashOnline @VijayGoelBJP @PTUSHA2 @IndiaSports @BJP4Keralam @RailMinIndia meny meny happy retarn of the day",FALSE,0,NA,2017-06-28 02:44:12,FALSE,NA,"879893162281639940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shri_boy",1,TRUE,FALSE,NA,NA
"612","@toisports @Olympics @VijayGoelBJP @IndiaSports Wow great",FALSE,0,"toisports",2017-06-28 02:22:09,FALSE,"879674866382684162","879887613569662978","128555221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olympicdeva",0,FALSE,FALSE,NA,NA
"613","RT @IndiaSports: Congratulations Anish! The score you got @ISSF_Shooting not only fetched a Gold medal but a world record. India is proud o…",FALSE,0,NA,2017-06-28 02:00:16,FALSE,NA,"879882106544898049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Onkarkedia",9,TRUE,FALSE,NA,NA
"614","The 2 photos used by @indiasports are the intellectual property of https://t.co/hLqEufRD17, you are free to use but… https://t.co/RG4JDyleDd",FALSE,3,NA,2017-06-28 00:47:50,TRUE,NA,"879863878468984832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indianshooting",0,FALSE,FALSE,NA,NA
"615","@VijayGoelBJP @YASMinistry @Media_SAI @FIFAcom @IndiaSports @MXIMIndia @ddsportschannel @PIB_India @IndianFootball… https://t.co/rHV67NFdN2",FALSE,1,"VijayGoelBJP",2017-06-28 00:37:35,TRUE,"879704045006598144","879861298829246464","459849561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashoksharma1201",0,FALSE,FALSE,NA,NA
"616","@VijayGoelBJP @YASMinistry @Media_SAI @FIFAcom @IndiaSports @MXIMIndia @ddsportschannel @PIB_India @IndianFootball… https://t.co/U3MLXjNfKO",FALSE,1,"VijayGoelBJP",2017-06-28 00:34:21,TRUE,"879704045006598144","879860487143411712","459849561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashoksharma1201",0,FALSE,FALSE,NA,NA
"617","@Media_SAI @IndiaSports @ddsportschannel Congratulations",FALSE,0,"Media_SAI",2017-06-27 23:13:20,FALSE,"879779074222170112","879840096836562945","2798742273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olympicdeva",0,FALSE,FALSE,NA,NA
"618","@TheHockeyIndia @FIH_Hockey @IndiaSports @Media_SAI @SVSunil24 @ramandeep_31 @13harmanpreet @manpreetpawar07 Sounds totally amazing ������������������",FALSE,0,"TheHockeyIndia",2017-06-27 22:55:12,FALSE,"878587772084207616","879835532074856448","625438569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Larissaloulou",0,FALSE,FALSE,NA,NA
"619","#india #women #cricket @ICC @IndianCricNews Team india , we look forward!! #goforit @HCI_London @MINISTRY… https://t.co/9QcT2A6TXf",FALSE,0,NA,2017-06-27 22:52:54,TRUE,NA,"879834954410151936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inspiringiwomen",0,FALSE,FALSE,NA,NA
"620","@raajrindani @physioplanet100 @TannaKrima @aleipus @IndiaSports @Media_SAI With all due respect Dr Raaj, no one in… https://t.co/GCACAYOb9q",FALSE,10,"raajrindani",2017-06-27 21:37:05,TRUE,"879723212464152580","879815876463276032","313188369","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patrickfarhart",3,FALSE,FALSE,NA,NA
"621","RT @Nalini_om: @IndianFootball @VijayGoelBJP @jejefanai @MXIMIndia @FIFAcom @YASMinistry @IndiaSports @Media_SAI दीपक चौरसिया हमारे समाज…",FALSE,0,NA,2017-06-27 20:31:51,FALSE,NA,"879799460062273544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raviyakpn",13,TRUE,FALSE,NA,NA
"622","RT @Nalini_om: @IndianFootball @VijayGoelBJP @jejefanai @MXIMIndia @FIFAcom @YASMinistry @IndiaSports @Media_SAI दीपक चौरसिया हमारे समाज…",FALSE,0,NA,2017-06-27 20:25:31,FALSE,NA,"879797864276295681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hindu_2",13,TRUE,FALSE,NA,NA
"623","#CentralCouncil4Physio
@MoHFW_INDIA
@PMOindia
@narendramodi
@narendramodi_in
@indiasports
@ndtv
@timesofindia
@HOMIndia
@AkashvaniAIR",FALSE,2,NA,2017-06-27 19:35:06,FALSE,NA,"879785176389357569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bhaskar7865",3,FALSE,FALSE,NA,NA
"624","RT @IndiaSports: Congratulations Yashaswini for equaling the #WorldRecord while finishing off with a gold @ISSF_Shooting Junior World Champ…",FALSE,0,NA,2017-06-27 18:21:46,FALSE,NA,"879766723213373440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajaysinghbamel",64,TRUE,FALSE,NA,NA
"625","@KailashOnline @VijayGoelBJP @PTUSHA2 @IndiaSports @BJP4Keralam @RailMinIndia meny meny happy retarn of the day",FALSE,1,"KailashOnline",2017-06-27 18:21:18,FALSE,"879646735957499905","879766605185646592","439154852","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pankajj93001657",1,FALSE,FALSE,NA,NA
"626","RT @vandana_7: @Nalini_om @IndianFootball @VijayGoelBJP @jejefanai @MXIMIndia @FIFAcom @YASMinistry @IndiaSports @Media_SAI Deepak Chaurasi…",FALSE,0,NA,2017-06-27 18:17:40,FALSE,NA,"879765689803747328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","montu2005",17,TRUE,FALSE,NA,NA
"627","@sudarsansand @Bhubaneswar2017 @afiindia @asianathletics @Media_SAI @CMO_Odisha @Naveen_Odisha @VijayGoelBJP… https://t.co/RVYxIjvUzQ",FALSE,1,"sudarsansand",2017-06-27 18:06:34,TRUE,"879735648747274240","879762898788130816","113826230","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rraina1481",0,FALSE,FALSE,NA,NA
"628","RT @DrPoojaGuptaPT: #Council4IndianPhysio
@MoHFW_INDIA
@PMOindia
@narendramodi
@narendramodi_in
@indiasports
@ndtv
@timesofindia
@HOMIndia…",FALSE,0,NA,2017-06-27 18:06:23,FALSE,NA,"879762850423513088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahikv",10,TRUE,FALSE,NA,NA
"629","@TheHockeyIndia @FIH_Hockey @IndiaSports @Media_SAI @SVSunil24 @ramandeep_31 @13harmanpreet @manpreetpawar07  https://t.co/ownQhQLbTT",FALSE,0,"TheHockeyIndia",2017-06-27 18:01:06,FALSE,"878587772084207616","879761520204316672","625438569","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GhaniAfridi13",0,FALSE,FALSE,NA,NA
"630","@sudarsansand @Bhubaneswar2017 @afiindia @asianathletics @Media_SAI @CMO_Odisha @Naveen_Odisha @VijayGoelBJP… https://t.co/tSAMEtF224",FALSE,0,"sudarsansand",2017-06-27 17:44:06,TRUE,"879735648747274240","879757243381567488","113826230","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DibakarDhar10",0,FALSE,FALSE,NA,NA
"631","RT @IndiaSports: Congratulations Yashaswini for equaling the #WorldRecord while finishing off with a gold @ISSF_Shooting Junior World Champ…",FALSE,0,NA,2017-06-27 17:38:27,FALSE,NA,"879755822326325249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndianMaher",64,TRUE,FALSE,NA,NA
"632","@sudarsansand @Bhubaneswar2017 @afiindia @asianathletics @Media_SAI @CMO_Odisha @Naveen_Odisha @VijayGoelBJP… https://t.co/FxMH15vf0m",FALSE,0,"Prashant121088",2017-06-27 17:28:57,TRUE,"879752781304700928","879753429836455936","834975089107988480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prashant121088",1,FALSE,FALSE,NA,NA
"633","@sudarsansand @Bhubaneswar2017 @afiindia @asianathletics @Media_SAI @CMO_Odisha @Naveen_Odisha @VijayGoelBJP… https://t.co/TVuail67Bk",FALSE,6,"sudarsansand",2017-06-27 17:26:22,TRUE,"879735648747274240","879752781304700928","113826230","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prashant121088",2,FALSE,FALSE,NA,NA
"634","RT @yogi9990144180: @IndiaSports @VijayGoelBJP @karishmasingh22 kickboxing national technical seminar -2017 successfully completed, KFI htt…",FALSE,0,NA,2017-06-27 17:25:58,FALSE,NA,"879752678464778241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogi9990144180",1,TRUE,FALSE,NA,NA
"635","@VijayGoelBJP @Piyu909 @YASMinistry @Media_SAI @FIFAcom @IndiaSports @MXIMIndia @ddsportschannel @PIB_India… https://t.co/V2PnDMmQYd",FALSE,0,"VijayGoelBJP",2017-06-27 17:24:13,TRUE,"879704045006598144","879752237639057408","459849561","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varma_sharat",0,FALSE,FALSE,NA,NA
"636","RT @Bapumerepyare: @toisports @Olympics @VijayGoelBJP @IndiaSports All news channels said that Asaram Bapu Ji's health is not good except T…",FALSE,0,NA,2017-06-27 17:17:48,FALSE,NA,"879750625415749632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KumarNagpal2",37,TRUE,FALSE,NA,NA
"637","@Bapumerepyare @toisports @Olympics @VijayGoelBJP @IndiaSports दीपक चौरसिया की पोल खुल चुकी है वो अब फर्जी स्टिंग ऑ… https://t.co/uBo3rhGLTj",FALSE,0,"Bapumerepyare",2017-06-27 17:17:35,TRUE,"879706463920242688","879750570331865088","2289302390","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KumarNagpal2",0,FALSE,FALSE,NA,NA
"638","@rajeshmadaan13 @VijayGoelBJP @PIB_India @YASMinistry @MIB_India @IndiaSports @IndianFootball @MXIMIndia We live in… https://t.co/SaXA5SKENj",FALSE,0,"rajeshmadaan13",2017-06-27 17:13:39,TRUE,"879694776471347200","879749581562576896","3192998564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrachiThakkar1",0,FALSE,FALSE,NA,NA
"639","RT @rajeshmadaan13: @VijayGoelBJP @PIB_India @YASMinistry @MIB_India @IndiaSports @IndianFootball @MXIMIndia इंडिया न्यूज़ के दीपक चौरसिया…",FALSE,0,NA,2017-06-27 17:13:35,FALSE,NA,"879749563078279169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrachiThakkar1",9,TRUE,FALSE,NA,NA
"640","@sudarsansand @Bhubaneswar2017 @afiindia @asianathletics @Media_SAI @CMO_Odisha @Naveen_Odisha @VijayGoelBJP… https://t.co/6Mig2t0snE",FALSE,0,"sudarsansand",2017-06-27 17:13:12,TRUE,"879735648747274240","879749466344931328","113826230","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmwonthemove",0,FALSE,FALSE,NA,NA
"641","@sudarsansand @Bhubaneswar2017 @afiindia @asianathletics @Media_SAI @CMO_Odisha @Naveen_Odisha @VijayGoelBJP… https://t.co/8XLQVqlGzq",FALSE,0,"sudarsansand",2017-06-27 17:06:30,TRUE,"879735648747274240","879747782298537986","113826230","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jethwa_smit",0,FALSE,FALSE,NA,NA
"642","@Bapumerepyare @toisports @Olympics @VijayGoelBJP @IndiaSports उम्मीद है कि दिल्ली पुलिस शीघ्र ही दोषी पत्रकार दीपक… https://t.co/q7pwjQEr0f",FALSE,0,"Bapumerepyare",2017-06-27 17:00:12,TRUE,"879706463920242688","879746194989350912","2289302390","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SakrePayal",0,FALSE,FALSE,NA,NA
"643","RT @Bapumerepyare: @toisports @Olympics @VijayGoelBJP @IndiaSports All news channels said that Asaram Bapu Ji's health is not good except T…",FALSE,0,NA,2017-06-27 17:00:06,FALSE,NA,"879746168066121732",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SakrePayal",37,TRUE,FALSE,NA,NA
"644","RT @vandana_7: @Nalini_om @IndianFootball @VijayGoelBJP @jejefanai @MXIMIndia @FIFAcom @YASMinistry @IndiaSports @Media_SAI Deepak Chaurasi…",FALSE,0,NA,2017-06-27 16:59:19,FALSE,NA,"879745974297657344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jayshreebraley",17,TRUE,FALSE,NA,NA
